Job ID,Job Title,Employment Type,Location,Posted Date,Modified Date,Company Name,Compensation,Skills,Location Type,Job Description
677d6e7a-a977-4f37-9b38-8cd80296929d,Network Engineer IV,Full-time,"Englewood, Colorado, USA",Posted 11 hours ago,- Updated 2 hours ago,SPECTRUM,"USD 88,200.00 - 156,600.00 per year","Wireless communication, Forecasting, Training and development, Customer experience, Management, WAN, High availability, Scalability, Business systems, Modeling, Customer service",On Site,"This posting has been extended beyond the initial anticipated close date.

Spectrum's Product and Technology team creates, develops, and operates the nation's fastest mobile service, most reliable internet service, most viewed live TV app, and the most advanced WiFi, serving nearly 100 million users and 500 million devices. We are transforming the next era of connectivity and entertainment experiences. The diversity of experience available within Spectrum's Product and Technology team is unmatched and there are opportunities to grow your career as a designer, architect, engineer, developer, operator, or data scientist. We are creative, disciplined, hard-working, complex-problem solvers that believe in collaborating to deliver the highest quality customer experience.

BE PART OF THE CONNECTION

As a Network Engineer IV, you will lead in the planning, forecasting, implementation, and identification of resource requirements for network systems of high complexity. Design and establish corporate standards, develop and implement network enhancements and make recommendations for improvements. Lead implementation of approved network architecture and designs. Leader in staff development efforts.



















ENE312 2024-39285 2024

Here, employees don't just have jobs, they build careers. That's why we believe in offering a comprehensive package that rewards employees for their contributions to our success, supports all aspects of their well-being, and delivers real value at every stage of life.

A qualified applicant's criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances.

This job posting will remain open until 2025-01-01 12:00 AM (UTC) and will be extended if necessary.

The base pay for this position generally is between . The actual compensation offered will carefully consider a wide range of factors, including your skills, qualifications, experience, and location. We comply with local wage minimums and also, certain positions are eligible for additional forms of other incentive-based compensation such as bonuses.

Charter Communications is known in the United States by our Spectrum brands, including: Spectrum Internet , TV, Mobile and Voice, Spectrum Networks, Spectrum Enterprise and Spectrum Reach. When you join us, you're joining a strong community of more than 100,000 individuals working together to serve nearly 32 million customers in 41 states and keep them connected to what matters most.
We're committed to growing a workforce that reflects our communities, and providing equal opportunities for employment and advancement. EOE, including disability/vets."
65039777-807b-401f-af0b-b24a97120c78,Security Engineer III,Full-time,"Greenwood Village, Colorado, USA",Posted 11 hours ago,- Updated 2 hours ago,SPECTRUM,"USD 78,900.00 - 139,500.00 per year","Database, Network protocols, IT operations, Web applications, Mobile applications, Software development, Cloud computing, Reporting, Operating systems, Firmware, Bash, Python",On Site,"This position is eligible for our Hybrid Work Policy. Eligible employees can work from home up to one day each week.

JOB SCOPE
Responsible for conducting penetration testing of information systems, networks, applications, and databases for vulnerabilities and risks within technology environments. Provides simulated cyberattacks and security assessments, under general direction, to probe existing security measures for potential weaknesses and check for exploitable vulnerabilities. Maintains deep knowledge of vulnerabilities and exploits to discern how they affect different systems and network protocols and their communication with each other. Works closely with engineering and technical operations staff to plan, discover, test, and report on penetration testing engagements and identified findings.

DUTIES AND RESPONSIBILITIES
Perform web application penetration testing, network penetration testing, mobile application penetration testing, and source code reviews.








ESE340 2024-42240 2024

Here, employees don't just have jobs, they build careers. That's why we believe in offering a comprehensive package that rewards employees for their contributions to our success, supports all aspects of their well-being, and delivers real value at every stage of life.

A qualified applicant's criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances.

This job posting will remain open until 2024-12-30 07:05 PM (UTC) and will be extended if necessary.

The base pay for this position generally is between . The actual compensation offered will carefully consider a wide range of factors, including your skills, qualifications, experience, and location. We comply with local wage minimums and also, certain positions are eligible for additional forms of other incentive-based compensation such as bonuses.

Charter Communications is known in the United States by our Spectrum brands, including: Spectrum Internet , TV, Mobile and Voice, Spectrum Networks, Spectrum Enterprise and Spectrum Reach. When you join us, you're joining a strong community of more than 100,000 individuals working together to serve nearly 32 million customers in 41 states and keep them connected to what matters most.
We're committed to growing a workforce that reflects our communities, and providing equal opportunities for employment and advancement. EOE, including disability/vets."
29bbb568-01ce-4afa-a409-4ae28905daef,RedHat OpenShift Principal Engineer I,Full-time,"Greenwood Village, Colorado, USA",Posted 11 hours ago,- Updated 2 hours ago,SPECTRUM,"USD 110,800.00 - 196,400.00 per year","Orchestration, Software development, System administration, Red Hat Linux, Technical writing, Customer experience, Wireless communication, Signal processing, Computer hardware, Electrical Systems",On Site,"This posting has been extended beyond the anticipated close date.

Job Summary

The Core Wireless Engineering team is looking for an OpenShift Engineer to build systems infrastructure, load application software, and be part of the orchestration solution development effort.
Contribute to the overall system administration functions for the Wireless Core Engienering team
Develop the integration strategy for applications into Red Hat OpenShift.
Write technical documentation for installation and troubleshooting software.

Company Overview

Spectrum's Product and Technology team creates, develops, and operates the nation's fastest mobile service, most reliable internet service, most viewed live TV app, and the most advanced WiFi, serving nearly 100 million users and 500 million devices. We are transforming the next era of connectivity and entertainment experiences. The diversity of experience available within Spectrum's Product and Technology team is unmatched and there are opportunities to grow your career as a designer, architect, engineer, developer, operator, or data scientist. We are creative, disciplined, hard-working, complex-problem solvers that believe in collaborating to deliver the highest quality customer experience.



As an on the Core Wireless Engineering team, you will be responsible for engineering activities that maintain and enhance the company's telecommunications and signal processing hardware, software and electrical systems. Works with technical operations staff on system design and configuration. Works with design teams and advises team leaders.
























EGN601 2024-35832 2024

Here, employees don't just have jobs, they build careers. That's why we believe in offering a comprehensive package that rewards employees for their contributions to our success, supports all aspects of their well-being, and delivers real value at every stage of life.

A qualified applicant's criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances.

This job posting will remain open until 2024-12-30 12:00 AM (UTC) and will be extended if necessary.

The base pay for this position generally is between . The actual compensation offered will carefully consider a wide range of factors, including your skills, qualifications, experience, and location. We comply with local wage minimums and also, certain positions are eligible for additional forms of other incentive-based compensation such as bonuses.

Charter Communications is known in the United States by our Spectrum brands, including: Spectrum Internet , TV, Mobile and Voice, Spectrum Networks, Spectrum Enterprise and Spectrum Reach. When you join us, you're joining a strong community of more than 100,000 individuals working together to serve nearly 32 million customers in 41 states and keep them connected to what matters most.
We're committed to growing a workforce that reflects our communities, and providing equal opportunities for employment and advancement. EOE, including disability/vets."
91deccc0-eb5d-4b09-8ac2-7cae0c4a29e7,Principal Electrical Engineer,Full-time,"Los Angeles, California, USA",Posted 3 days ago,- Updated moments ago,Arete,"USD 180,000.00 - 195,000.00 per year","Innovation, Research, Sonar, Motion control, Functional requirements, Sensors, Computer hardware, Management, Storage, Embedded systems, Power electronics, Testing, System integration",On Site,"At Aret, we are on the forefront of utilizing innovative solutions, with great minds from all backgrounds, to help solve the nation's most complex security challenges. We strive for an inclusive, collaborative team environment that approaches differences as opportunities for innovation and excellence. As an employee-owned company, we foster an atmosphere that propels diverse career opportunities and professional growth.

Discover your future with us.

As a Principal Electrical Engineer at Arete, you are responsible for researching, designing, developing, and testing a variety of electronic equipment including advanced imaging systems, LIDAR equipment, SONAR systems, and motion control/pointing solutions. Duties include developing functional requirements and specifications for electronic subsystems to support high bandwidth multi-channel electro-optic sensors and then designing and implementing the hardware to meet those requirements. You will oversee developing and testing control and processing systems utilizing FPGAs, GPUs, computers, and embedded processors. This design will require hands on experience with highspeed data paths using FPGAs, high performance memory and storage subsystems, embedded processors, GPUs, and DSPs. You will develop power electronics using a variety of power modules, integrated circuits, and discrete components to function reliably in harsh environments. You will provide hands on testing, troubleshooting, and system integration of these systems. Having the ability to understand FPGA and microprocessor coding and debugging techniques will help in the system implementation and integration phases of these projects. Other duties include but are not limited to preparing and presenting technical briefings directly to internal and external customers as well as writing and supporting new and existing technical and cost proposals. This position is based out of our office. This position is an exempt non-supervisory full-time position.

We have an impressive range of benefits, programs, and perks that we offer:







The salary range for this role is $180,000 to $195,000; however, Arete considers several factors when extending an offer of employment, including but not limited to: the position and associated responsibilities, a candidate's work experience, education/training, and key skills.



U.S. citizenship is required to meet position eligibility.

Selected applicants will be subject to a government security investigation and must meet eligibility requirements for access to classified information.

Successful passage of a criminal background screen is required to meet position eligibility. Aret will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the Los Angeles Fair Chance Initiative for Hiring.

Successful passage of a Department of Transportation (DOT) drug test is required to meet position eligibility.



Aret is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex including sexual orientation and gender identity, national origin, disability, protected Veteran Status, or any other characteristic protected by applicable federal, state, or local law.

If you are a qualified individual with a disability or a disabled veteran, you have the right to request an accommodation if you are unable or limited in your ability to use or access our website because of your disability. To request an accommodation, please contact Aret Human Resources at for assistance.PandoLogic. Keywords: Electrical Engineer, Location: Northridge, CA - 91324"
a5988263-8eb3-4f63-96bd-12c602a52326,Vulnerability Analyst,Full-time,"Falls Church, Virginia, USA",Posted 3 days ago,- Updated moments ago,Arete,"USD 65,000.00 - 90,000.00 per year","Supervision, Servers, Risk assessment, Risk management, Root cause analysis, Management, Vulnerability management, Policies and Procedures, Finance, Health insurance, Insurance",On Site,"At Aret, we are on the forefront of utilizing innovative solutions, with great minds from all backgrounds, to help solve the nation's most complex security challenges. We strive for an inclusive, collaborative team environment that approaches differences as opportunities for innovation and excellence. As an employee-owned company, we foster an atmosphere that propels diverse career opportunities and professional growth.

Discover your future with us.

Aret is seeking a full time Vulnerability Analystto work in ourFalls Church, VA facility. The selected candidate must have a active Top-Secret clearance. This individual as part of the Cyber team will provide prioritization to vulnerabilities within the environment, effectively and timely. The candidate will serve as the vulnerability scanning and remediation SME. The candidate may be required to travel occasionally and provide some afterhours support. This is an onsite, exempt, non-supervisory, full-time position.

Primary responsibilities include:
We have an impressive range of benefits, programs, and perks that we offer:









The salary range for this role is $65,000 to $90,000; however, Arete considers several factors when extending an offer of employment, including but not limited to: the position and associated responsibilities, a candidate's work experience, education/training, and key skills



U.S. citizenship is required to meet position eligibility.

Selected applicants will be subject to a government security investigation and must meet eligibility requirements for access to classified information.

Successful passage of a criminal background screen is required to meet position eligibility. Aret will consider for employment qualified applicants with criminal histories in a manner consistent with the requirements of the Los Angeles Fair Chance Initiative for Hiring.

Successful passage of a Department of Transportation (DOT) drug test is required to meet position eligibility.



Aret is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex including sexual orientation and gender identity, national origin, disability, protected Veteran Status, or any other characteristic protected by applicable federal, state, or local law.

If you are a qualified individual with a disability or a disabled veteran, you have the right to request an accommodation if you are unable or limited in your ability to use or access our website because of your disability. To request an accommodation, please contact Aret Human Resources at for assistance.PandoLogic. Keywords: Threat and Vulnerability Analyst, Location: Falls Church, VA - 22042"
04411005-1025-46aa-8c3b-93da07dd3487,Jurisdictional Consultant II,Full-time,"Suisun City, California, USA",Posted 4 days ago,- Updated 2 hours ago,FM Global,"USD 77,000.00 - 112,000.00 per year","Reporting, Intellectual property, Design review, Manufacturing, Inspection, Microsoft Office, Training, PASS, Database, Science, Mechanical engineering, Loss prevention, Communication",On Site,"FM - San Francisco Operations, is currently accepting applications for a Jurisdictional Consultant in the State of California. This position is primarily responsible for conducting in-service inspections of boilers and pressure vessels in accordance with the applicable jurisdiction. Ideally located in the San Francisco Bay Area.

The jurisdictional consultant is responsible for their assigned service group (territory). They must be able to do week-long travel with some overnight hotel stays. You must be able to work in confined spaces or at heights with appropriate safety equipment. You will be expected to work independently, must possess a valid driver's license, and will need to work out of your home office.

The consultant is expected to make intelligent decisions related to travel, work expenses, report timeliness, time management and time reporting, use of company equipment, and our company's and client's intellectual property. The consultant will make sound observations and perform inspections in accordance to the National Board of Boiler and Pressure Vessel Inspector Rules, ASME Code of Construction, and the applicable jurisdictional laws and rules on behalf of FM clients.

Inspections are conducted within the requirements of the ASME Boiler and Pressure Vessel Code, the Rules of the National Board of Boiler and Pressure Vessel Inspectors, The National Board Inspection Code, jurisdictional laws and regulations, and FM programs, procedures and instructions. The consultant will be supervised by the Operations Chief Inspector -San Francisco Operations.

In addition, the consultant performs inspections of varying scope at low to high exposure locations and occupancies to eliminate or mitigate risk factors.

Experience in the Pressure Equipment Industry in one or more of the following:

Microsoft Office applications experience is also required.

Depending on an individual's experience and other factors, the inspector should have an associate degree from a 2-year technical/vocational school/ or engineering college, or, a high school diploma (GED is acceptable), with a technical working knowledge of boiler and machinery equipment obtained through work experiences.

Candidates who have already obtained a National Board In-Service Commission (IS), and/or state commissions within State of California, are preferred.

Candidates who do not currently possess a National Board In-Service (IS) Commission will be considered. A successful candidate would be expected to complete an assigned training course and successfully pass the National Board IS Commission test within six months of employment.

National Board ""R"" endorsement is preferred.

Knowledge of Jurisdiction Online database system is a preferred.

Bachelor of Science in Engineering with emphasis in Mechanical Engineering is a plus. Additional National Board Endorsements are a plus.

The candidate shall have a minimum of five (5) credit points based upon the combination of education and experience in the pressure equipment industry and meet the requirements listed for the desired commission. Requirements are listed in the National Board document NB-263, RCI-1 which can be found online.

As a remote employee, the consultant most be a self-starter, self-motivated with excellent organization skills. The consultant must pay close attention to details, be able to understand and explain boiler and pressure vessel deficiencies and have a strong ability to thoroughly explain loss prevention recommendations to a client. You must have strong organizational, communication, listening and interpersonal skills. Efficient time management, problem solving, and computer skills are a must.

The consultant, while operating remotely, is expected to be a team player, aiming for successful results for the company, and for the client.

The salary range for this position is $77,000 to $112,000. The final salary offer will vary based on geographic location, individual education, skills, and experience. The position is eligible to participate in FM's comprehensive Total Rewards program that includes an incentive plan, generous health and well-being programs, a 401(k) and pension plan, career development opportunities, tuition reimbursement, flexible work, time off allowances and much more."
4cb73f21-43e4-411d-a0c9-1735a1974324,"Director of Development, Humanities",Full-time,"Los Angeles, California, USA",Posted 5 days ago,- Updated 1 hour ago,University of California Los Angeles,"USD 102,500.00 - 125,000.00 per year","Writing, Unified communications, Fundraising, LOS",On Site,"Director of Development - Division of Humanities

At a time when safeguarding and uplifting the humanities is more important than ever - join the UCLA College Development team as the newest Director of Development within the Division of Humanities. You will have an opportunity to engage in purposeful work at a critical moment, on a team that is supportive, collaborative, highly capable and mission driven. The Division of Humanities seeks to inspire ethical and creative solutions to the world's most vexing problems - deeply exploring all aspects of the human condition and recognizing the immense power of language, writing and storytelling to provide meaning and connection across the human experience. As the Director of Development for Humanities you will work closely with a highly diverse population of faculty, students, staff, and donors within departments, programs and centers across the division to close major and transformative gifts while advancing, amplifying and advocating for a division that centers humanity in all that we do. You will join a driven and innovative team dedicated to supporting our students. UCLA is a great place to work filled with many opportunities for professional growth and an excellent benefits package including a pension so you can plan for tomorrow as you advance your career today.

Salary Range: $102,500 - $125,000 Annually
Explore requisition #5902 and more opportunities via and embark on a rewarding career with UCLA.

UCLA is an Equal Opportunity/Affirmative Action Employer advancing inclusive excellence. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, age, protected veteran status, or other protected categories covered by the UC nondiscrimination policy. We are committed to attracting and retaining a diverse workforce along with honoring unique experiences, perspectives, and identities. Together, our community strives to create and maintain working and learning environments that are inclusive, equitable and welcoming.

Copyright 2024 Jobelephant.com Inc. All rights reserved.



jeid-0b2d963dd576f04b9faf1a975afa394e
PandoLogic. Keywords: Fundraising Director, Location: Los Angeles, CA - 90024"
bcede073-4df4-4bc2-88a0-c99df06802ec,Software Engineer III - Scala,Full-time,"Greenwood Village, Colorado, USA",Posted 3 days ago,- Updated 2 hours ago,SPECTRUM,"USD 78,900.00 - 139,500.00 per year","Wireless communication, Software development, Video, FOCUS, Development testing, Data Analysis, Customer experience, Agile, Scrum, IT security, Test plans, Code coverage, Technical drafting",On Site,"This posting has been extended beyond it's anticipated closing date.

Spectrum's Product and Technology team creates, develops, and operates the nation's fastest mobile service, most reliable Internet service, most viewed live TV app, and the most advanced WiFi, serving millions of users and devices. We are transforming the next era of connectivity and entertainment experiences. Our goal in the Video Delivery Organization is to help Spectrum succeed by providing services needed to best deliver our video services in support of our business. The Platform Software Development team is responsible for developing various software platforms in support of video delivery, including software for dynamic ad Insertion and subscriber audience targeting. The Scala Software Engineer III will work on the Subscriber Focus application contributing to the maintenance and enhancement of the application, through a multifaceted role involving design, development, testing, data analysis, ETL refinement, and support.

MAJOR DUTIES AND RESPONSIBILITIES

Actively and consistently supports all efforts to simplify and enhance the customer experience.

Design and implement new functionality that is testable and performant with limited oversight and guidance following best practices and approved code patterns

Apply object oriented and computer science fundamental principles to coding tasks.

Understand and apply different SDLC processes, particularly Agile and Scrum; participate fully in Scrum rituals.

Understand and apply applicable technology security and industry regulatory and legal compliance considerations.

Identify fixes to defects raised.

Create and execute test plans and ensures code coverage.

Raise defects in code reviews.

Provide an LOE on a project / feature level.

Develop software independently and write testable and performant code.

Contribute to technical requirements and technical design documents.

Collaborate with other team members to identify and solve technical problems.

Respond to customer inquiries around the behavior of the developed software.

Develop and maintain technical documentation.

Ensure legal, regulatory, process, and security compliance of the code contributed to their application.













ESW342 2024-43044 2024

Here, employees don't just have jobs, they build careers. That's why we believe in offering a comprehensive package that rewards employees for their contributions to our success, supports all aspects of their well-being, and delivers real value at every stage of life.

A qualified applicant's criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances.

This job posting will remain open until 2024-12-23 07:00 PM (UTC) and will be extended if necessary.

The base pay for this position generally is between . The actual compensation offered will carefully consider a wide range of factors, including your skills, qualifications, experience, and location. We comply with local wage minimums and also, certain positions are eligible for additional forms of other incentive-based compensation such as bonuses.

Charter Communications is known in the United States by our Spectrum brands, including: Spectrum Internet , TV, Mobile and Voice, Spectrum Networks, Spectrum Enterprise and Spectrum Reach. When you join us, you're joining a strong community of more than 100,000 individuals working together to serve nearly 32 million customers in 41 states and keep them connected to what matters most.
We're committed to growing a workforce that reflects our communities, and providing equal opportunities for employment and advancement. EOE, including disability/vets."
fb057079-df18-4a45-993d-e9b7663c24a3,Principal Software Engineer I,Full-time,"Greenwood Village, Colorado, USA",Posted 5 days ago,- Updated 2 hours ago,SPECTRUM,"USD 110,800.00 - 196,400.00 per year","Wireless communication, .NET, Mentorship, Customer experience, Technical direction, Information architecture, Software architecture, Software design, Automated testing, Analytics",On Site,"This posting has been extended beyond it's anticipated closing date.

Spectrum's Product and Technology team creates, develops, and operates the nation's fastest mobile service, most reliable internet service, most viewed live TV app, and the most advanced WiFi, serving nearly 100 million users and 500 million devices. We are transforming the next era of connectivity and entertainment experiences. The diversity of experience available within Spectrum's Product and Technology team is unmatched and there are opportunities to grow your career as a designer, architect, engineer, developer, operator, or data scientist. We are creative, disciplined, hard-working, complex-problem solvers that believe in collaborating to deliver the highest quality customer experience.

BE PART OF THE CONNECTION

As a Principal Software Engineer I on this team, you will lead a high performing front-end engineering team(s) which build innovative customer experiences on the Charter My Spectrum App, the Spectrum.net, SpectrumBusiness.net websites, Charter's next generation products and/or other software systems. This role will work to help the team prioritize, build, and ship the most impactful features to Charter's customers and serve as a mentor to help guide and train other engineers on the team. This position will evaluate the needs, time limitations, and system limitations when developing software. This position must remain up to date on new technologies and software development practices, and is able to translate these skills to their team's deliverables.















ESW610 2024-41931 2024

Here, employees don't just have jobs, they build careers. That's why we believe in offering a comprehensive package that rewards employees for their contributions to our success, supports all aspects of their well-being, and delivers real value at every stage of life.

A qualified applicant's criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances.

This job posting will remain open until 2024-12-23 05:11 PM (UTC) and will be extended if necessary.

The base pay for this position generally is between . The actual compensation offered will carefully consider a wide range of factors, including your skills, qualifications, experience, and location. We comply with local wage minimums and also, certain positions are eligible for additional forms of other incentive-based compensation such as bonuses.

Charter Communications is known in the United States by our Spectrum brands, including: Spectrum Internet , TV, Mobile and Voice, Spectrum Networks, Spectrum Enterprise and Spectrum Reach. When you join us, you're joining a strong community of more than 100,000 individuals working together to serve nearly 32 million customers in 41 states and keep them connected to what matters most.
We're committed to growing a workforce that reflects our communities, and providing equal opportunities for employment and advancement. EOE, including disability/vets."
69aceeff-56a5-4849-b977-58c41aceb599,System Engineer III - WiFi Operations,Full-time,"Greenwood Village, Colorado, USA",Posted 3 days ago,- Updated 2 hours ago,SPECTRUM,"USD 78,900.00 - 139,500.00 per year","Service delivery, NOC, .NET, Product management, FOCUS, ROOT, Tier 2, Tier 3, Root cause analysis, Impact analysis, Knowledge transfer, Collaboration, Documentation",On Site,"This posting has been extended beyond the initial anticipated closing date

JOB SCOPE

The Wireless Core Engineer is responsible for monitoring and supporting the service delivery of nationwide WIFI networks while applying a customer-centric approach to troubleshooting and resolving service-impacting issues in a high-performance environment. The Engineer will collaborate with internal and external organizations including Wireless Ops, NOC, Net Ops, Field Ops, Engineering, Product management, and 3rd parties to deliver a best-in-class Wireless Network experience for our customers.

DUTIES AND RESPONSIBILITIES
Focus on customer's wireless service experience and improving network performance.
Vigorously pursue high standards of wireless network performance and availability.








#LI-MA

ISY350-NTO 2024-40596 2024

Here, employees don't just have jobs, they build careers. That's why we believe in offering a comprehensive package that rewards employees for their contributions to our success, supports all aspects of their well-being, and delivers real value at every stage of life.

A qualified applicant's criminal history, if any, will be considered in a manner consistent with applicable laws, including local ordinances.

This job posting will remain open until 2024-12-23 07:00 PM (UTC) and will be extended if necessary.

The base pay for this position generally is between . The actual compensation offered will carefully consider a wide range of factors, including your skills, qualifications, experience, and location. We comply with local wage minimums and also, certain positions are eligible for additional forms of other incentive-based compensation such as bonuses.

Charter Communications is known in the United States by our Spectrum brands, including: Spectrum Internet , TV, Mobile and Voice, Spectrum Networks, Spectrum Enterprise and Spectrum Reach. When you join us, you're joining a strong community of more than 100,000 individuals working together to serve nearly 32 million customers in 41 states and keep them connected to what matters most.
We're committed to growing a workforce that reflects our communities, and providing equal opportunities for employment and advancement. EOE, including disability/vets."
13281a19-9c4e-4296-b912-7190a1978ff8,Transportation Technical Design Manager,Full-time,"Charlotte, North Carolina, USA",Posted 9 hours ago,- Updated moments ago,GPI,N/A,"Technical drafting, Estimating, Management, Collaboration, Civil engineering, AutoCAD, MicroStation, Reporting, English, Editing, Microsoft Word, Microsoft Excel, Microsoft Outlook",On Site,"Description

GPIseeks a Transportation Technical Design Lead with a Highway, Bridge, or Traffic engineering background to join our growing North Carolina practice. This position can work out of our Raleigh or Charlotte, NC, office. As the successful candidate, you will have the opportunity to work in and grow our transportation department.

Do you value a company that puts employee satisfaction and diversity at the forefront of who they are? If so,GPIwants you!

GPIis a multi-discipline engineering firm providing planning, design, and construction services for transportation infrastructure and building system projects throughout the United States for over 50 years. Ranked in the Top 100 Firms by Engineering News Record, GPI is a forward-thinking, innovative firm with a culture committed to excellence and fosters staff empowerment. For more information, visit:;br>
Responsibilities:

#Pando






offers excellent benefits, including a 401(k) plan, ESOP, medical/dental/vision plans, paid time off, and more. GPI is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, national origin, disability, or protected veteran status. M/F/D/V



GPI does not accept unsolicited resumes from recruiters and/or agencies. Any staffing/employment agency, person, or entity that submits an unsolicited resume to this site does so with the understanding that the applicant's resume will become the property of GPI and has the right to hire that applicant at its discretion and without any fee owed to the submitting staffing/employment agency, person or entity.

GPI will not pay a placement fee unless the agency or recruiter has a signed contract with GPI's Corporate Human Resources department in advance of submitting a candidate for consideration. Staffing/employment agencies must submit applicants to the designated GPI recruiter to be eligible for a placement fee. Verbal and written approvals will not be considered a valid contract for service.



Verification of employment eligibility will be required at the time of hire. Visa sponsorship is typically not available for entry-level positions. GPI participates in E-Verify. Know your Right to Work.PandoLogic. Keywords: Transportation Manager, Location: Charlotte, NC - 28254"
4f7a7c9e-e1d9-4807-ad4b-68bed0df2336,"Principal Engineer, Reagent Engineering",Full-time,"Hazelwood, Missouri, USA",Posted 10 hours ago,- Updated moments ago,bioMerieux,N/A,"Medical devices, Change control, Regulatory Compliance, Documentation, Purchasing, Capital expenditures, Engineering support, Management, Process improvement, Continuous improvement",On Site,"Position Summary & Responsibilities:

The Principal Engineer, Reagent Engineering will work within the Reagent Engineering Equipment Project team. This team is responsible for the manufacturing equipment used to produce a complex medical device and provides project management and technical expertise related to the manufacturing equipment.
Main accountabilities are to lead and manage equipment related projects and to provide Solidworks / AutoCAD expertise related to equipment design / modification.
Act as administrator for Solidworks PDM system.
Develop documentation such as equipment master records, equipment drawings, parts lists, etc. as required.
Manage change control process and other compliance related documentation for projects.
Collaborate with Manufacturing, Purchasing, and Quality to lead projects and ensure the optimum manufacturing process in terms of keeping manufacturing moving.




PandoLogic. , Location: Hazelwood, MO - 63042"
08032a31-418c-47b0-b36c-6a4fd5adcd3b,Maintenance and HVAC Specialist,Full-time,"Columbus, Ohio, USA",Posted 11 hours ago,- Updated moments ago,Harrison on 5th by Senior Star Management Company,N/A,"Teamwork, Collaboration, Attention to detail, Positive attitude, Preventive maintenance, Electrical engineering, SAFE, Organized, Workflow, Scheduling, Oracle Linux, Microsoft Excel",On Site,"Join Our Team: Maintenance and HVAC Specialist

At Senior Star, we take pride in creating a beautiful and safe environment for our residents and associates. We're looking for a dedicated Maintenance and HVAC Specialist who values teamwork, enjoys serving those in their retirement years, and is passionate about making a difference.

What We're Looking For:
HVAC Certification is required.
At least 5 years of professional maintenance experience, including HVAC, electrical, plumbing, and general maintenance.
Ability to work independently and efficiently with attention to detail.
A positive attitude and a genuine desire to serve others.







If you're passionate about maintaining beautiful spaces, have the qualifications to excel, and want to make a difference in the lives of others, we'd love to meet you. Apply today and join the family!



#INDHFA
PandoLogic. Keywords: HVAC Technician, Location: Columbus, OH - 43201"
